world_timestamp,world_index,gaze_timestamp,x_norm,y_norm,x_scaled,y_scaled,on_surf,confidence
530100.530292,0,530100.416586,-2.371596336364746,0.14472703635692596,-2.371596336364746,0.14472703635692596,False,0.9935874938964844
530100.530292,0,530100.4206105,-2.37153959274292,0.1441064476966858,-2.37153959274292,0.1441064476966858,False,0.9869196116924286
530100.530292,0,530100.424555,-2.379739761352539,0.14186809957027435,-2.379739761352539,0.14186809957027435,False,0.9933321177959442
530100.530292,0,530100.4286740001,-2.382422924041748,0.14094817638397217,-2.382422924041748,0.14094817638397217,False,0.9933321177959442
530100.530292,0,530100.432728,-2.3854923248291016,0.13456453382968903,-2.3854923248291016,0.13456453382968903,False,1.0
530100.530292,0,530100.436698,-2.3838064670562744,0.13728739321231842,-2.3838064670562744,0.13728739321231842,False,1.0
530100.530292,0,530100.440663,-2.3828070163726807,0.13465456664562225,-2.3828070163726807,0.13465456664562225,False,1.0
530100.530292,0,530100.446042,-2.3827321529388428,0.1341361105442047,-2.3827321529388428,0.1341361105442047,False,0.9771990180015564
530100.530292,0,530100.452189,-2.3800997734069824,0.13496223092079163,-2.3800997734069824,0.13496223092079163,False,0.9771990180015564
530100.530292,0,530100.4571735,-2.3803927898406982,0.1325601488351822,-2.3803927898406982,0.1325601488351822,False,1.0
530100.530292,0,530100.4613669999,-2.3694674968719482,0.14308185875415802,-2.3694674968719482,0.14308185875415802,False,1.0
530100.530292,0,530100.4651505,-2.3721976280212402,0.14406509697437286,-2.3721976280212402,0.14406509697437286,False,0.9884649515151978
530100.530292,0,530100.467102,-2.373037815093994,0.14353607594966888,-2.373037815093994,0.14353607594966888,False,0.9884649515151978
530100.530292,0,530100.4707845,-2.3754327297210693,0.13998611271381378,-2.3754327297210693,0.13998611271381378,False,0.9884649515151978
530100.530292,0,530100.4745789999,-2.3777289390563965,0.14314335584640503,-2.3777289390563965,0.14314335584640503,False,0.9863399267196655
530100.530292,0,530100.4785775,-2.3776888847351074,0.14508366584777832,-2.3776888847351074,0.14508366584777832,False,0.9863399267196655
530100.530292,0,530100.4826275,-2.3843142986297607,0.13702671229839325,-2.3843142986297607,0.13702671229839325,False,1.0
530100.530292,0,530100.4867265,-2.3850162029266357,0.13550950586795807,-2.3850162029266357,0.13550950586795807,False,1.0
530100.530292,0,530100.49071,-2.373431921005249,0.14540734887123108,-2.373431921005249,0.14540734887123108,False,1.0
530100.530292,0,530100.494621,-2.3746824264526367,0.14422382414340973,-2.3746824264526367,0.14422382414340973,False,0.998153418302536
530100.530292,0,530100.499372,-2.3678395748138428,0.14190809428691864,-2.3678395748138428,0.14190809428691864,False,0.998153418302536
530100.530292,0,530100.503798,-2.369478464126587,0.14093267917633057,-2.369478464126587,0.14093267917633057,False,1.0
530100.530292,0,530100.507075,-2.367380380630493,0.1457638442516327,-2.367380380630493,0.1457638442516327,False,0.9938254952430725
530100.530292,0,530100.510626,-2.366299867630005,0.14723238348960876,-2.366299867630005,0.14723238348960876,False,0.9715190529823303
530100.530292,0,530100.5145665,-2.383450984954834,0.13912484049797058,-2.383450984954834,0.13912484049797058,False,0.9776935577392578
530100.530292,0,530100.5185934999,-2.386113405227661,0.13619475066661835,-2.386113405227661,0.13619475066661835,False,1.0
530100.530292,0,530100.522609,-2.369277000427246,0.14675363898277283,-2.369277000427246,0.14675363898277283,False,1.0
530100.530292,0,530100.5265945,-2.370737314224243,0.1397649347782135,-2.370737314224243,0.1397649347782135,False,1.0
530100.530292,0,530100.530595,-2.3772823810577393,0.13652998208999634,-2.3772823810577393,0.13652998208999634,False,0.9881107211112976
530100.530292,0,530100.5346025,-2.3772599697113037,0.1407122164964676,-2.3772599697113037,0.1407122164964676,False,0.9881107211112976
530100.530292,0,530100.5386504999,-2.3748741149902344,0.14046189188957214,-2.3748741149902344,0.14046189188957214,False,0.9863399267196655
530100.530292,0,530100.5426825,-2.375088930130005,0.13737356662750244,-2.375088930130005,0.13737356662750244,False,0.9863399267196655
530100.530292,0,530100.546673,-2.3757457733154297,0.13553239405155182,-2.3757457733154297,0.13553239405155182,False,0.9863399267196655
530100.530292,0,530100.5506465,-2.375495433807373,0.1363677978515625,-2.375495433807373,0.1363677978515625,False,0.9863399267196655
530100.530292,0,530100.554634,-2.3722119331359863,0.14023171365261078,-2.3722119331359863,0.14023171365261078,False,0.992237389087677
530100.530292,0,530100.5585934999,-2.3711636066436768,0.14313605427742004,-2.3711636066436768,0.14313605427742004,False,0.992237389087677
530100.5873230001,1,530100.5627295,-2.3835320472717285,0.14387765526771545,-2.3835320472717285,0.14387765526771545,False,1.0
530100.5873230001,1,530100.5687035001,-2.383448362350464,0.14366574585437775,-2.383448362350464,0.14366574585437775,False,1.0
530100.5873230001,1,530100.5725325,-2.3975210189819336,0.1414356529712677,-2.3975210189819336,0.1414356529712677,False,0.9863399267196655
530100.5873230001,1,530100.5765585001,-2.397855281829834,0.14353011548519135,-2.397855281829834,0.14353011548519135,False,1.0
530100.5873230001,1,530100.5806125,-2.396448850631714,0.14921078085899353,-2.396448850631714,0.14921078085899353,False,1.0
530100.5873230001,1,530100.5846134999,-2.3772380352020264,0.1530083268880844,-2.3772380352020264,0.1530083268880844,False,0.9857403635978699
530100.5873230001,1,530100.588558,-2.37782883644104,0.14818231761455536,-2.37782883644104,0.14818231761455536,False,0.9857403635978699
530100.5873230001,1,530100.592556,-2.3762645721435547,0.15301434695720673,-2.3762645721435547,0.15301434695720673,False,0.9857403635978699
